station_no;station_id;station_name;parametertype_name;stationparameter_name;site_name;river_name;station_local_x;station_local_y
UR1213-Q1047;62408;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693115.64;1190752.608
UR1213-Q1047;62408;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693115.64;1190752.608
UR1213-Q1047;62408;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693115.64;1190752.608
UR1213-Q1047;62408;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693115.64;1190752.608
UR1213-Q1047;62408;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693115.64;1190752.608
UR1213-Q1047;62408;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693115.64;1190752.608
UR1213-Q1048;62409;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693122.995;1190716.961
UR1213-Q1048;62409;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693122.995;1190716.961
UR1213-Q1049;62410;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693145.641;1190696.608
UR1213-Q1049;62410;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693145.641;1190696.608
UR1213-Q1050;62411;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693146.641;1190695.608
UR1213-Q1050;62411;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693146.641;1190695.608
UR1213-Q1051;62412;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693213.502;1190614.384
UR1213-Q1051;62412;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693213.502;1190614.384
UR1213-Q1053;62414;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693357.646;1190490.611
UR1213-Q1053;62414;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693357.646;1190490.611
UR1213-Q1055;62416;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693430.648;1190431.612
UR1213-Q1055;62416;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693430.648;1190431.612
UR1213-Q1056;62417;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693440.893;1190414.59
UR1213-Q1056;62417;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693440.893;1190414.59
UR1213-Q1057;62418;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693455.649;1190384.612
UR1213-Q1057;62418;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693455.649;1190384.612
UR1213-Q1058;62419;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693504.332;1190401.306
UR1213-Q1058;62419;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693504.332;1190401.306
UR1213-Q1059;62420;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693496.65;1190385.613
UR1213-Q1059;62420;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693496.65;1190385.613
UR1213-Q1060;62421;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693473.39;1190387.232
UR1213-Q1060;62421;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693473.39;1190387.232
UR1213-Q1061;62422;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693473.612;1190383.265
UR1213-Q1061;62422;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693473.612;1190383.265
UR1213-Q1062;62423;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693497.475;1190339.411
UR1213-Q1062;62423;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693497.475;1190339.411
UR1213-Q1063;62424;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693494.745;1190316.586
UR1213-Q1063;62424;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693494.745;1190316.586
UR1213-Q1064;62425;Teiftal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;pH-Wert;pH-Wert;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;Wassertemperatur;Wassertemperatur;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;Quellschüttung;Quellschüttung;Schattdorf;;2693682.632;1190391.193
UR1213-Q1064;62425;Teiftal;Wassertrübung;Wassertrübung;Schattdorf;;2693682.632;1190391.193
UR1213-Q1052;62413;Teiftal, Talacherli;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;pH-Wert;pH-Wert;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;Wassertemperatur;Wassertemperatur;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;Quellschüttung;Quellschüttung;Schattdorf;;2693363.171;1190497.082
UR1213-Q1052;62413;Teiftal, Talacherli;Wassertrübung;Wassertrübung;Schattdorf;;2693363.171;1190497.082
UR1213-Q1054;62415;Teiftalbach;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;pH-Wert;pH-Wert;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;Sauerstoff, gelöst;Sauerstoff, gelöst;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;Sauerstoff Sättigung;Sauerstoff, gelöst %;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;Wassertemperatur;Wassertemperatur;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;Quellschüttung;Quellschüttung;Schattdorf;;2693354.646;1190480.611
UR1213-Q1054;62415;Teiftalbach;Wassertrübung;Wassertrübung;Schattdorf;;2693354.646;1190480.611
UR1208-Q1009;61999;Teiftalbach;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;pH-Wert;pH-Wert;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;Sauerstoff, gelöst;Sauerstoff, gelöst;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;Sauerstoff Sättigung;Sauerstoff, gelöst %;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;Wassertemperatur;Wassertemperatur;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;Quellschüttung;Quellschüttung;Göschenen;;2681848.445;1167642.672
UR1208-Q1009;61999;Teiftalbach;Wassertrübung;Wassertrübung;Göschenen;;2681848.445;1167642.672
UR1208-Q1010;62000;Teiftalbach;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;pH-Wert;pH-Wert;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;Sauerstoff, gelöst;Sauerstoff, gelöst;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;Sauerstoff Sättigung;Sauerstoff, gelöst %;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;Wassertemperatur;Wassertemperatur;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;Quellschüttung;Quellschüttung;Göschenen;;2681875.445;1167639.672
UR1208-Q1010;62000;Teiftalbach;Wassertrübung;Wassertrübung;Göschenen;;2681875.445;1167639.672
UR1208-Q1011;62001;Teiftalbach;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;pH-Wert;pH-Wert;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;Sauerstoff, gelöst;Sauerstoff, gelöst;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;Sauerstoff Sättigung;Sauerstoff, gelöst %;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;Wassertemperatur;Wassertemperatur;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;Quellschüttung;Quellschüttung;Göschenen;;2681868.445;1167627.672
UR1208-Q1011;62001;Teiftalbach;Wassertrübung;Wassertrübung;Göschenen;;2681868.445;1167627.672
LUTEGOBALD;400616;Teileinzugsgebiet Baldeggersee Ost;Abfluss;Abfluss;Hohenrain;;;
LUTEGOBALD;400616;Teileinzugsgebiet Baldeggersee Ost;Fracht;Fracht;Hohenrain;;;
LUTEGSBALD;400612;Teileinzugsgebiet Baldeggersee Süd;Abfluss;Abfluss;Hochdorf;;;
LUTEGSBALD;400612;Teileinzugsgebiet Baldeggersee Süd;Fracht;Fracht;Hochdorf;;;
LUTEGWBALD;400620;Teileinzugsgebiet Baldeggersee West;Abfluss;Abfluss;Hitzkirch;;;
LUTEGWBALD;400620;Teileinzugsgebiet Baldeggersee West;Fracht;Fracht;Hitzkirch;;;
LUTEGOSEMP;109612;Teileinzugsgebiet Sempachersee Ost;Abfluss;Abfluss;Hohenrain;;;
LUTEGOSEMP;109612;Teileinzugsgebiet Sempachersee Ost;Fracht;Fracht;Hohenrain;;;
LUTEGSSEMP;109614;Teileinzugsgebiet Sempachersee Süd;Abfluss;Abfluss;Hochdorf;;;
LUTEGSSEMP;109614;Teileinzugsgebiet Sempachersee Süd;Fracht;Fracht;Hochdorf;;;
LUTEGWSEMP;109616;Teileinzugsgebiet Sempachersee West;Abfluss;Abfluss;Römerswil;;;
LUTEGWSEMP;109616;Teileinzugsgebiet Sempachersee West;Fracht;Fracht;Römerswil;;;
UR1217-Q1054;62985;Tellen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;pH-Wert;pH-Wert;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;Sauerstoff, gelöst;Sauerstoff, gelöst;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;Wassertemperatur;Wassertemperatur;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;Quellschüttung;Quellschüttung;Sisikon;;2689362.09;1198369.693
UR1217-Q1054;62985;Tellen;Wassertrübung;Wassertrübung;Sisikon;;2689362.09;1198369.693
UR1213-SB465;64407;Tellenmätteli (AlpTransit 96-1, Bergvariante);;;Schattdorf;;2692780.632;1191059.604
UR1201-SB433;65600;Tellgasse vor Tell-Drogerie;;;Altdorf (UR);;2691840.626;1193009.614
LUQ18;21961;Telli Weggis;Quellschüttung;Quellschüttung;Weggis;Vierwaldstättersee;2676288;1210613
LUQ18;21961;Telli Weggis;Wassertrübung;Wassertrübung;Weggis;Vierwaldstättersee;2676288;1210613
LUQ18;21961;Telli Weggis;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Weggis;Vierwaldstättersee;2676288;1210613
LUQ18;21961;Telli Weggis;Wassertemperatur;Wassertemperatur;Weggis;Vierwaldstättersee;2676288;1210613
LUQ18;21961;Telli Weggis;Nitrat;Nitrat (für Hydroweb);Weggis;Vierwaldstättersee;2676288;1210613
UR1217-OG604;63006;Tellskapelle;Abfluss;Abfluss;Sisikon;;2689242.404;1198366.625
UR1217-OG604;63006;Tellskapelle;Pegel;Pegel;Sisikon;;2689242.404;1198366.625
UR1217-OG604;63006;Tellskapelle;Wassertemperatur;Wassertemperatur;Sisikon;;2689242.404;1198366.625
UR1217-OG603;63005;Tellsplatte;Abfluss;Abfluss;Sisikon;;2689400.668;1198789.642
UR1217-OG603;63005;Tellsplatte;Pegel;Pegel;Sisikon;;2689400.668;1198789.642
UR1217-OG603;63005;Tellsplatte;Wassertemperatur;Wassertemperatur;Sisikon;;2689400.668;1198789.642
UR1217-Q1065;62996;Tellsplatte;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;pH-Wert;pH-Wert;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;Sauerstoff, gelöst;Sauerstoff, gelöst;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;Sauerstoff Sättigung;Sauerstoff, gelöst %;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;Wassertemperatur;Wassertemperatur;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;Quellschüttung;Quellschüttung;Sisikon;;2689560.665;1198749.644
UR1217-Q1065;62996;Tellsplatte;Wassertrübung;Wassertrübung;Sisikon;;2689560.665;1198749.644
UR1217-Q1053;62984;Tellsplatte;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;pH-Wert;pH-Wert;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;Sauerstoff, gelöst;Sauerstoff, gelöst;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;Sauerstoff Sättigung;Sauerstoff, gelöst %;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;Wassertemperatur;Wassertemperatur;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;Quellschüttung;Quellschüttung;Sisikon;;2690160.662;1199239.656
UR1217-Q1053;62984;Tellsplatte;Wassertrübung;Wassertrübung;Sisikon;;2690160.662;1199239.656
UR1217-Q1046;62977;Tellsplatte (Nordost);Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);pH-Wert;pH-Wert;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);Sauerstoff, gelöst;Sauerstoff, gelöst;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);Sauerstoff Sättigung;Sauerstoff, gelöst %;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);Wassertemperatur;Wassertemperatur;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);Quellschüttung;Quellschüttung;Sisikon;;2689705.432;1198894.088
UR1217-Q1046;62977;Tellsplatte (Nordost);Wassertrübung;Wassertrübung;Sisikon;;2689705.432;1198894.088
UR1218-Q1022;63029;Telltschimatt;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;pH-Wert;pH-Wert;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;Wassertemperatur;Wassertemperatur;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;Quellschüttung;Quellschüttung;Spiringen;;2698147.676;1193419.653
UR1218-Q1022;63029;Telltschimatt;Wassertrübung;Wassertrübung;Spiringen;;2698147.676;1193419.653
UR1210-PQ807;63728;Tendlerbrücke;Abfluss;Abfluss;Hospental;;2686540.38;1163914.601
UR1210-PQ807;63728;Tendlerbrücke;Pegel;Pegel;Hospental;;2686540.38;1163914.601
UR1210-PQ807;63728;Tendlerbrücke;Wassertemperatur;Wassertemperatur;Hospental;;2686540.38;1163914.601
UR1210-PQ807A;63729;Tendlerbrücke;Abfluss;Abfluss;Hospental;;2686538.38;1163912.601
UR1210-PQ807A;63729;Tendlerbrücke;Pegel;Pegel;Hospental;;2686538.38;1163912.601
UR1210-PQ807A;63729;Tendlerbrücke;Wassertemperatur;Wassertemperatur;Hospental;;2686538.38;1163912.601
UR1210-OG609;62179;Tennlen;Abfluss;Abfluss;Hospental;;2686910.39;1164439.608
UR1210-OG609;62179;Tennlen;Pegel;Pegel;Hospental;;2686910.39;1164439.608
UR1210-OG609;62179;Tennlen;Wassertemperatur;Wassertemperatur;Hospental;;2686910.39;1164439.608
UR1203-Q1017;61223;Teppenriedli;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Attinghausen;;2689328.59;1190297.606
UR1203-Q1017;61223;Teppenriedli;pH-Wert;pH-Wert;Attinghausen;;2689328.59;1190297.606
UR1203-Q1017;61223;Teppenriedli;Sauerstoff, gelöst;Sauerstoff, gelöst;Attinghausen;;2689328.59;1190297.606
UR1203-Q1017;61223;Teppenriedli;Sauerstoff Sättigung;Sauerstoff, gelöst %;Attinghausen;;2689328.59;1190297.606
